"","species","lat","lon"
"2834","Castilleja linariifolia",36.264062,-115.611367
"2835","Castilleja linariifolia",34.884687,-111.704292
"2836","Castilleja linariifolia",38.280869,-119.732165
"2837","Castilleja linariifolia",34.907955,-111.862672
"2838","Castilleja linariifolia",38.048415,-119.264295
"2839","Castilleja linariifolia",40.769267,-111.722755
"2840","Castilleja linariifolia",42.800352,-112.470742
"2841","Castilleja linariifolia",38.397683,-108.011822
"2842","Castilleja linariifolia",38.563975,-109.51068
"2843","Castilleja linariifolia",39.240345,-117.176017
"2844","Castilleja linariifolia",37.253628,-112.958244
"2845","Castilleja linariifolia",37.463229,-113.196731
"2846","Castilleja linariifolia",37.463176,-113.198058
"2847","Castilleja linariifolia",37.881602,-111.046432
"2848","Castilleja linariifolia",36.415928,-107.636537
"2849","Castilleja linariifolia",37.463886,-113.194822
"2850","Castilleja linariifolia",37.464118,-113.191919
"2851","Castilleja linariifolia",38.389382,-109.531431
"2852","Castilleja linariifolia",37.200717,-112.972862
"2853","Castilleja linariifolia",37.657316,-119.061376
"2854","Castilleja linariifolia",36.402244,-112.063558
"2855","Castilleja linariifolia",36.14367,-107.494471
"2856","Castilleja linariifolia",36.354942,-115.6413
"2857","Castilleja linariifolia",37.424829,-118.194221
"2858","Castilleja linariifolia",43.880496,-110.578541
"2859","Castilleja linariifolia",42.742558,-106.340879
"2860","Castilleja linariifolia",37.856013,-111.452255
"2861","Castilleja linariifolia",37.462502,-113.203203
"2862","Castilleja linariifolia",38.883154,-117.31189
"2863","Castilleja linariifolia",36.122321,-111.949281
"2864","Castilleja linariifolia",44.048478,-109.431463
"2865","Castilleja linariifolia",42.16618,-114.26424
"2866","Castilleja linariifolia",36.200672,-112.056583
"2867","Castilleja linariifolia",36.721215,-108.223284
"2868","Castilleja linariifolia",38.07988,-108.011479
"2869","Castilleja linariifolia",34.815195,-109.864258
"2870","Castilleja linariifolia",40.655148,-111.476791
"2871","Castilleja linariifolia",38.290844,-111.229918
"2872","Castilleja linariifolia",38.04885,-119.263472
"2873","Castilleja linariifolia",41.156333,-105.340453
"2874","Castilleja linariifolia",37.254659,-112.960429
"2875","Castilleja linariifolia",38.213613,-119.013698
"2876","Castilleja linariifolia",34.306637,-110.952658
"2877","Castilleja linariifolia",37.544205,-118.813861
"2878","Castilleja linariifolia",38.691353,-106.821045
"2879","Castilleja linariifolia",41.311213,-108.672958
"2880","Castilleja linariifolia",37.251572,-112.960638
"2881","Castilleja linariifolia",38.273507,-109.372339
"2882","Castilleja linariifolia",35.771547,-109.095535
"2883","Castilleja linariifolia",38.048461,-119.264367
"2884","Castilleja linariifolia",37.544205,-118.813861
"2885","Castilleja linariifolia",37.460835,-118.19437
"2886","Castilleja linariifolia",38.222148,-107.521856
"2887","Castilleja linariifolia",36.296703,-115.638992
"2888","Castilleja linariifolia",37.544205,-118.813861
"2889","Castilleja linariifolia",35.763293,-109.050738
"2890","Castilleja linariifolia",40.548071,-105.436148
"2891","Castilleja linariifolia",40.61648,-115.383545
"2892","Castilleja linariifolia",40.343087,-105.574805
"2893","Castilleja linariifolia",37.622331,-111.867294
"2894","Castilleja linariifolia",37.733454,-105.50642
"2895","Castilleja linariifolia",36.273994,-115.629544
"2896","Castilleja linariifolia",40.770088,-111.584725
"2897","Castilleja linariifolia",40.769817,-111.584778
"2898","Castilleja linariifolia",37.187205,-112.65548
"2899","Castilleja linariifolia",38.347825,-106.935075
"2900","Castilleja linariifolia",36.256034,-115.653771
"2901","Castilleja linariifolia",40.770012,-111.584647
"2902","Castilleja linariifolia",37.527753,-118.164003
"2903","Castilleja linariifolia",36.180058,-107.579912
"2904","Castilleja linariifolia",39.895949,-105.330972
"2905","Castilleja linariifolia",43.661457,-110.695385
"2906","Castilleja linariifolia",39.599859,-107.555789
"2907","Castilleja linariifolia",39.111057,-106.958661
"2908","Castilleja linariifolia",40.990958,-105.170461
"2909","Castilleja linariifolia",37.527725,-118.163872
"2910","Castilleja linariifolia",42.304343,-106.314662
"2911","Castilleja linariifolia",35.946875,-112.68833
"2912","Castilleja linariifolia",39.79833,-105.77722
"2913","Castilleja linariifolia",39.212611,-106.962042
"2914","Castilleja linariifolia",40.5561,-105.420625
"2915","Castilleja linariifolia",35.026292,-111.807205
"2916","Castilleja linariifolia",40.570533,-105.593483
"2917","Castilleja linariifolia",41.720949,-106.999195
"2918","Castilleja linariifolia",42.494388,-108.918013
"2919","Castilleja linariifolia",36.309032,-115.614935
"2920","Castilleja linariifolia",37.293092,-107.870705
"2921","Castilleja linariifolia",42.584683,-108.731408
"2922","Castilleja linariifolia",36.305447,-115.678811
"2923","Castilleja linariifolia",41.172853,-105.247687
"2924","Castilleja linariifolia",40.352098,-105.619501
"2925","Castilleja linariifolia",38.103245,-119.286133
"2926","Castilleja linariifolia",37.546846,-118.818563
"2927","Castilleja linariifolia",38.051719,-119.268993
"2928","Castilleja linariifolia",38.347032,-119.642687
"2929","Castilleja linariifolia",38.342659,-119.642535
"2930","Castilleja linariifolia",38.342551,-119.642115
"2931","Castilleja linariifolia",36.413472,-116.294981
"2932","Castilleja linariifolia",38.561367,-118.825512
"2933","Castilleja linariifolia",37.976712,-119.130836
"2934","Castilleja linariifolia",41.646717,-106.411439
"2935","Castilleja linariifolia",38.346544,-119.629329
"2936","Castilleja linariifolia",41.164808,-105.374997
"2937","Castilleja linariifolia",40.379606,-105.565037
"2938","Castilleja linariifolia",36.44503,-107.500983
"2939","Castilleja linariifolia",38.343012,-119.641889
"2940","Castilleja linariifolia",38.34352,-119.641607
"2941","Castilleja linariifolia",37.311875,-107.864778
"2942","Castilleja linariifolia",38.819128,-106.737269
"2943","Castilleja linariifolia",36.195391,-112.05071
"2944","Castilleja linariifolia",36.122064,-111.949385
"2945","Castilleja linariifolia",36.122106,-111.949364
"2946","Castilleja linariifolia",38.959888,-106.98165
"2947","Castilleja linariifolia",37.499532,-118.171799
"2948","Castilleja linariifolia",36.268013,-115.65776
"2949","Castilleja linariifolia",43.612705,-110.766183
"2950","Castilleja linariifolia",36.31291,-115.620923
"2951","Castilleja linariifolia",40.384005,-105.597
"2952","Castilleja linariifolia",39.573955,-106.106667
"2953","Castilleja linariifolia",39.947829,-105.548028
"2954","Castilleja linariifolia",40.385305,-105.609676
"2955","Castilleja linariifolia",36.314251,-115.621188
"2956","Castilleja linariifolia",38.958635,-106.986677
"2957","Castilleja linariifolia",36.121938,-111.949257
"2958","Castilleja linariifolia",39.62885,-106.271605
"2959","Castilleja linariifolia",40.333691,-105.468834
"2960","Castilleja linariifolia",39.40665,-105.358356
"2961","Castilleja linariifolia",40.23818,-105.789818
"2962","Castilleja linariifolia",43.435071,-109.690438
"2963","Castilleja linariifolia",39.695174,-105.736739
"2964","Castilleja linariifolia",39.977322,-105.508628
"2965","Castilleja linariifolia",39.953711,-105.505234
"2966","Castilleja linariifolia",39.957493,-105.494064
"2967","Castilleja linariifolia",40.250889,-105.818939
"2968","Castilleja linariifolia",39.629208,-106.26757
"2969","Castilleja linariifolia",39.944391,-105.522859
"2970","Castilleja linariifolia",39.982364,-105.51926
"2971","Castilleja linariifolia",40.744483,-105.885392
"2972","Castilleja linariifolia",39.665544,-105.205212
"2973","Castilleja linariifolia",39.698503,-105.723755
"2974","Castilleja linariifolia",42.257305,-105.335625
"2975","Castilleja linariifolia",39.462593,-105.254868
"2976","Castilleja linariifolia",40.053519,-105.45555
"2977","Castilleja linariifolia",37.626725,-115.408982
"2978","Castilleja linariifolia",40.35071,-105.619706
"2979","Castilleja linariifolia",39.277606,-106.430471
"2980","Castilleja linariifolia",42.410687,-105.631088
"2981","Castilleja linariifolia",44.807431,-107.33815
"2982","Castilleja linariifolia",40.558059,-104.314488
"2983","Castilleja linariifolia",37.053578,-112.48143
"2984","Castilleja linariifolia",38.954198,-106.979709
"2985","Castilleja linariifolia",37.462987,-113.188842
"2986","Castilleja linariifolia",38.418056,-119.23925
"2987","Castilleja linariifolia",41.682222,-121.384417
"2988","Castilleja linariifolia",38.677222,-119.591667
"2989","Castilleja linariifolia",38.806583,-114.244944
"2990","Castilleja linariifolia",38.82525,-119.502722
"2991","Castilleja linariifolia",38.247306,-118.967889
"2992","Castilleja linariifolia",40.176806,-115.499417
"2993","Castilleja linariifolia",36.726917,-112.151389
"2994","Castilleja linariifolia",37.330333,-118.528972
"2995","Castilleja linariifolia",35.029806,-111.742333
"2996","Castilleja linariifolia",37.441833,-118.704083
"2997","Castilleja linariifolia",34.878917,-119.345806
"2998","Castilleja linariifolia",37.562806,-118.175611
"2999","Castilleja linariifolia",38.532,-116.991444
"3000","Castilleja linariifolia",38.453722,-119.298139
"3001","Castilleja linariifolia",37.243917,-118.184528
"3002","Castilleja linariifolia",37.243917,-118.184528
"3003","Castilleja linariifolia",41.685611,-121.368667
"3004","Castilleja linariifolia",36.552056,-117.484611
"3005","Castilleja linariifolia",38.72281,-106.82116
"3006","Castilleja linariifolia",39.226537,-107.80237
"3007","Castilleja linariifolia",39.401508,-107.152657
"3008","Castilleja linariifolia",42.584133,-108.734348
"3009","Castilleja linariifolia",38.573238,-119.639113
"3010","Castilleja linariifolia",40.346613,-105.577972
"3011","Castilleja linariifolia",39.613251,-108.899125
"3012","Castilleja linariifolia",38.51113,-119.565842
"3013","Castilleja linariifolia",39.714758,-105.694229
"3014","Castilleja linariifolia",38.973968,-107.049434
"3015","Castilleja linariifolia",41.6327,-106.285788
"3016","Castilleja linariifolia",37.747838,-105.48489
"3017","Castilleja linariifolia",36.158,-117.667
"3018","Castilleja linariifolia",44.35135,-118.104
"3019","Castilleja linariifolia",31.967,-109.35
"3020","Castilleja linariifolia",33.701568,-111.337302
"3021","Castilleja linariifolia",36.314274,-115.621294
"3022","Castilleja linariifolia",33.70154,-111.337005
"3023","Castilleja linariifolia",36.122261,-111.949347
"3024","Castilleja linariifolia",37.12116,-118.444201
"3025","Castilleja linariifolia",36.327873,-115.529735
"3026","Castilleja linariifolia",37.856025,-111.452347
"3027","Castilleja linariifolia",37.549402,-118.805917
"3028","Castilleja linariifolia",36.314375,-115.620795
"3029","Castilleja linariifolia",38.957307,-106.990921
"3030","Castilleja linariifolia",38.960202,-106.985521
"3031","Castilleja linariifolia",38.962607,-106.981352
"3032","Castilleja linariifolia",37.549402,-118.805917
"3033","Castilleja linariifolia",34.963232,-111.437904
"3034","Castilleja linariifolia",37.293687,-112.909408
"3035","Castilleja linariifolia",37.4203,-107.813742
"3036","Castilleja linariifolia",37.117022,-118.445433
"3037","Castilleja linariifolia",44.505978,-109.1279
"3038","Castilleja linariifolia",38.023605,-119.254467
"3039","Castilleja linariifolia",34.412653,-117.853728
"3040","Castilleja linariifolia",36.47253,-116.316872
"3041","Castilleja linariifolia",37.2173,-118.6337
"3042","Castilleja linariifolia",36.7438,-118.2639
"3043","Castilleja linariifolia",38.1476,-119.3102
"3044","Castilleja linariifolia",38.3157,-119.5727
"3045","Castilleja linariifolia",37.1263,-118.39993
"3046","Castilleja linariifolia",37.1222,-118.4396
"3047","Castilleja linariifolia",37.49129,-118.18563
"3048","Castilleja linariifolia",36.79833,-118.305
"3049","Castilleja linariifolia",38.3132,-119.6048
"3050","Castilleja linariifolia",38.20537,-119.01956
"3051","Castilleja linariifolia",34.2934,-116.8034
"3052","Castilleja linariifolia",34.42596,-117.3006
"3053","Castilleja linariifolia",35.52524,-115.58893
"3054","Castilleja linariifolia",38.67944,-119.59111
"3055","Castilleja linariifolia",37.3302,-118.0899
"3056","Castilleja linariifolia",34.2718,-116.9483
"3057","Castilleja linariifolia",38.1564,-119.3506
"3058","Castilleja linariifolia",37.42306,-110.16167
"3059","Castilleja linariifolia",35.3311,-115.2535
"3060","Castilleja linariifolia",34.7013,-119.3745
"3061","Castilleja linariifolia",35.76673,-118.42454
"3062","Castilleja linariifolia",34.38949,-116.882
"3063","Castilleja linariifolia",35.3311,-115.2535
"3064","Castilleja linariifolia",37.8439,-119.1205
"3065","Castilleja linariifolia",37.2219,-118.5669
"3066","Castilleja linariifolia",37.294,-118.2343
"3067","Castilleja linariifolia",37.50465,-118.17445
"3068","Castilleja linariifolia",37.51078,-118.15798
"3069","Castilleja linariifolia",37.48472,-118.18147
"3070","Castilleja linariifolia",37.49632,-118.19042
"3071","Castilleja linariifolia",37.49228,-118.17905
"3072","Castilleja linariifolia",37.49632,-118.19042
"3073","Castilleja linariifolia",37.49632,-118.19042
"3074","Castilleja linariifolia",37.49228,-118.17905
"3075","Castilleja linariifolia",38.954063,-107.071317
"3076","Castilleja linariifolia",33.705057,-111.338409
"3077","Castilleja linariifolia",34.884616,-111.70275
"3078","Castilleja linariifolia",34.939647,-111.771388
"3079","Castilleja linariifolia",38.838683,-117.304888
"3080","Castilleja linariifolia",39.063767,-107.096131
"3081","Castilleja linariifolia",38.564825,-106.601758
"3082","Castilleja linariifolia",39.250492,-117.165725
"3083","Castilleja linariifolia",43.753555,-110.623938
"3084","Castilleja linariifolia",37.583345,-118.863853
"3085","Castilleja linariifolia",36.419287,-105.33345
"3086","Castilleja linariifolia",34.60581,-119.35681
"3087","Castilleja linariifolia",35.25899,-109.054284
"3088","Castilleja linariifolia",36.3089714,-112.2411555
"3089","Castilleja linariifolia",36.8947,-112.506
"3090","Castilleja linariifolia",36.743,-112.2457
"3091","Castilleja linariifolia",41.472635,-109.407106
"3092","Castilleja linariifolia",38.572967,-106.937686
"3093","Castilleja linariifolia",45.15074,-109.33989
"3094","Castilleja linariifolia",40.74356,-105.50727
"3095","Castilleja linariifolia",37.09545,-110.877883
"3096","Castilleja linariifolia",37.7611,-109.80708
"3097","Castilleja linariifolia",40.387377,-105.612164
"3098","Castilleja linariifolia",37.10721,-111.097498
"3099","Castilleja linariifolia",37.52515,-112.046378
"3100","Castilleja linariifolia",36.8428,-108.297333
"3101","Castilleja linariifolia",37.048991,-112.71487
"3102","Castilleja linariifolia",37.93,-109.9133
"3103","Castilleja linariifolia",37.034162,-110.868586
"3104","Castilleja linariifolia",37.034162,-110.869586
"3105","Castilleja linariifolia",37.034162,-110.869586
"3106","Castilleja linariifolia",37.048056,-110.871389
"3107","Castilleja linariifolia",37.034162,-110.868586
"3108","Castilleja linariifolia",37.034162,-110.869586
"3109","Castilleja linariifolia",37.034162,-110.864967
"3110","Castilleja linariifolia",37.034162,-110.868586
"3111","Castilleja linariifolia",38.534583,-107.784944
"3112","Castilleja linariifolia",36.819254,-112.05685
"3113","Castilleja linariifolia",35.05814,-111.947477
"3114","Castilleja linariifolia",36.347,-109.207
"3115","Castilleja linariifolia",34.8126,-109.8754
"3116","Castilleja linariifolia",33.532966,-109.191785
"3117","Castilleja linariifolia",34.554865,-111.568835
"3118","Castilleja linariifolia",36.67074,-110.81968
"3119","Castilleja linariifolia",33.302223,-108.933327
"3120","Castilleja linariifolia",34.786518,-109.880534
"3121","Castilleja linariifolia",36.99583,-110.89222
"3122","Castilleja linariifolia",36.30778,-112.76111
"3123","Castilleja linariifolia",36.989335,-111.13069
"3124","Castilleja linariifolia",36.418056,-112.196667
"3125","Castilleja linariifolia",36.118916,-111.228527
"3126","Castilleja linariifolia",36.17851,-111.23917
"3127","Castilleja linariifolia",35.22167,-111.57556
"3128","Castilleja linariifolia",34.32109,-110.769735
"3129","Castilleja linariifolia",35.946875,-112.68833
"3130","Castilleja linariifolia",36.449831,-109.291113
"3131","Castilleja linariifolia",36.152528,-109.369984
"3132","Castilleja linariifolia",35.711093,-109.273439
"3133","Castilleja linariifolia",36.4625,-113.2443
"3134","Castilleja linariifolia",34.76394,-112.16155
"3135","Castilleja linariifolia",34.920716,-111.856125
"3136","Castilleja linariifolia",34.261248,-111.305274
"3137","Castilleja linariifolia",35.30595,-111.74829
"3138","Castilleja linariifolia",36.529347,-110.435809
"3139","Castilleja linariifolia",34.96485,-112.10195
"3140","Castilleja linariifolia",36.18472,-109.44222
"3141","Castilleja linariifolia",35.41944,-109.49583
"3142","Castilleja linariifolia",34.74808,-112.17925
"3143","Castilleja linariifolia",35.0032,-111.7697
"3144","Castilleja linariifolia",35.05,-111.442441
"3145","Castilleja linariifolia",35.07778,-111.94667
"3146","Castilleja linariifolia",35.402942,-111.399519
"3147","Castilleja linariifolia",35.13,-111.9747
"3148","Castilleja linariifolia",35.198889,-111.654167
"3149","Castilleja linariifolia",35.806612,-110.520938
"3150","Castilleja linariifolia",35.812506,-110.195125
"3151","Castilleja linariifolia",35.812506,-110.195125
"3152","Castilleja linariifolia",35.8125,-110.19444
"3153","Castilleja linariifolia",36.1021165,-113.6112021
"3154","Castilleja linariifolia",36.6943,-113.8771
"3155","Castilleja linariifolia",36.7232,-113.7154
"3156","Castilleja linariifolia",35.015371,-114.05222
"3157","Castilleja linariifolia",36.7811,-113.8232
"3158","Castilleja linariifolia",36.6943,-113.7873
"3159","Castilleja linariifolia",34.919944,-111.909917
"3160","Castilleja linariifolia",34.96806,-111.50917
"3161","Castilleja linariifolia",36.987667,-112.868483
"3162","Castilleja linariifolia",34.938889,-111.9
"3163","Castilleja linariifolia",35.952254,-111.943424
"3164","Castilleja linariifolia",35.8808,-111.8034
"3165","Castilleja linariifolia",36.746298,-111.905268
"3166","Castilleja linariifolia",36.1327426,-112.2418778
"3167","Castilleja linariifolia",36.05556,-112.13889
"3168","Castilleja linariifolia",36.244151,-111.973259
"3169","Castilleja linariifolia",36.05556,-112.13889
"3170","Castilleja linariifolia",35.96633,-111.9457
"3171","Castilleja linariifolia",35.36417,-111.50333
"3172","Castilleja linariifolia",35.006944,-111.771944
"3173","Castilleja linariifolia",35.10511,-109.78428
"3174","Castilleja linariifolia",34.8342,-109.81253
"3175","Castilleja linariifolia",36.9394,-112.5195
"3176","Castilleja linariifolia",35.251,-114.729167
"3177","Castilleja linariifolia",36.15476,-109.51585
"3178","Castilleja linariifolia",36.282989,-112.111251
"3179","Castilleja linariifolia",36.262265,-112.106144
"3180","Castilleja linariifolia",36.565085,-112.209358
"3181","Castilleja linariifolia",36.6914851,-112.1801187
"3182","Castilleja linariifolia",36.474417,-112.412007
"3183","Castilleja linariifolia",36.5906056,-112.1371237
"3184","Castilleja linariifolia",36.4323,-109.192198
"3185","Castilleja linariifolia",37.2019367,-110.9218252
"3186","Castilleja linariifolia",36.753815,-111.820979
"3187","Castilleja linariifolia",37.4285416,-110.9787488
"3188","Castilleja linariifolia",36.278866,-109.195282
"3189","Castilleja linariifolia",35.352548,-109.687404
"3190","Castilleja linariifolia",37.758167,-109.699667
"3191","Castilleja linariifolia",35.12417,-111.99111
"3192","Castilleja linariifolia",37.0196079,-109.7298833
"3193","Castilleja linariifolia",35.961361,-111.69965
"3194","Castilleja linariifolia",35.465556,-111.5525
"3195","Castilleja linariifolia",37.416667,-110.75
"3196","Castilleja linariifolia",36.006333,-112.510833
"3197","Castilleja linariifolia",36.31419,-112.06387
"3198","Castilleja linariifolia",37.742267,-108.433533
"3199","Castilleja linariifolia",37.306,-109.629667
"3200","Castilleja linariifolia",37.034214,-110.869732
"3201","Castilleja linariifolia",35.682648,-109.226901
"3202","Castilleja linariifolia",36.154428,-109.498053
"3203","Castilleja linariifolia",34.379317,-111.269329
"3204","Castilleja linariifolia",34.34278,-111.36278
"3205","Castilleja linariifolia",35.948056,-110.659444
"3206","Castilleja linariifolia",36.6664,-110.46287
"3207","Castilleja linariifolia",35.86669,-112.08333
"3208","Castilleja linariifolia",36.3791,-113.16182
"3209","Castilleja linariifolia",36.535278,-113.780278
"3210","Castilleja linariifolia",36.201,-112.373983
"3211","Castilleja linariifolia",37.75775,-111.344361
"3212","Castilleja linariifolia",37.25021,-108.68567
"3213","Castilleja linariifolia",37.30971,-110.65046
"3214","Castilleja linariifolia",37.25095,-108.68591
"3215","Castilleja linariifolia",35.25718,-111.38451
"3216","Castilleja linariifolia",35.3902556,-111.4294208
"3217","Castilleja linariifolia",35.389556,-113.580249
"3218","Castilleja linariifolia",35.9594387,-113.4929368
"3219","Castilleja linariifolia",35.8332322,-113.4216538
"3220","Castilleja linariifolia",36.977953,-113.802792
"3221","Castilleja linariifolia",38.03555,-108.858617
"3222","Castilleja linariifolia",37.175395,-110.933933
"3223","Castilleja linariifolia",36.33612,-112.19395
"3224","Castilleja linariifolia",37.0143712,-110.8487215
"3225","Castilleja linariifolia",36.35463,-112.35655
"3226","Castilleja linariifolia",36.186545,-112.185254
"3227","Castilleja linariifolia",35.36417,-111.50333
"3228","Castilleja linariifolia",37.060547,-110.923798
"3229","Castilleja linariifolia",37.060547,-110.923798
"3230","Castilleja linariifolia",36.25,-112.51667
"3231","Castilleja linariifolia",36.1,-111.83333
"3232","Castilleja linariifolia",36.2,-111.8
"3233","Castilleja linariifolia",36.68639,-110.53583
"3234","Castilleja linariifolia",37.0578072,-110.8682215
"3235","Castilleja linariifolia",39.140645,-106.774897
"3236","Castilleja linariifolia",43.753656,-110.624177
"3237","Castilleja linariifolia",37.491837,-118.718012
"3238","Castilleja linariifolia",43.878369,-110.578183
"3239","Castilleja linariifolia",37.622158,-112.158342
"3240","Castilleja linariifolia",40.567417,-106.875143
"3241","Castilleja linariifolia",36.358919,-115.662889
"3242","Castilleja linariifolia",37.593038,-112.187089
"3243","Castilleja linariifolia",38.445672,-109.822472
"3244","Castilleja linariifolia",37.057129,-112.527122
"3245","Castilleja linariifolia",37.182917,-108.488074
"3246","Castilleja linariifolia",40.052589,-105.456689
"3247","Castilleja linariifolia",36.34437,-106.459787
"3248","Castilleja linariifolia",39.945195,-105.555938
"3249","Castilleja linariifolia",39.9441,-105.556228
"3250","Castilleja linariifolia",44.820909,-107.902921
"3251","Castilleja linariifolia",35.904732,-106.308909
"3252","Castilleja linariifolia",38.44611,-109.821791
"3253","Castilleja linariifolia",40.56058,-111.699841
"3254","Castilleja linariifolia",40.363244,-105.572593
"3255","Castilleja linariifolia",38.986944,-114.236389
"3256","Castilleja linariifolia",37.2009,-118.5686
"3257","Castilleja linariifolia",34.826,-119.406
"3258","Castilleja linariifolia",34.63231,-119.29017
"3259","Castilleja linariifolia",37.1931,-118.2498
"3260","Castilleja linariifolia",34.6968,-119.3213
"3261","Castilleja linariifolia",37.5875,-118.8547
"3262","Castilleja linariifolia",37.5041,-118.7129
"3263","Castilleja linariifolia",34.6935,-119.3293
"3264","Castilleja linariifolia",38.5436461,-119.8066275
"3265","Castilleja linariifolia",34.6866409,-119.355272
"3266","Castilleja linariifolia",34.683441,-119.353672
"3267","Castilleja linariifolia",37.499,-118.171
"3268","Castilleja linariifolia",35.509872,-115.566159
"3269","Castilleja linariifolia",34.5094,-119.5753
"3270","Castilleja linariifolia",34.4993542,-118.2184441
"3271","Castilleja linariifolia",36.0721,-121.1797
"3272","Castilleja linariifolia",37.294,-118.2343
"3273","Castilleja linariifolia",34.705,-119.376
"3274","Castilleja linariifolia",34.6134428,-119.3676715
"3275","Castilleja linariifolia",37.1265,-118.4444
"3276","Castilleja linariifolia",34.8433,-119.3519
"3277","Castilleja linariifolia",34.9336,-111.7493
"3278","Castilleja linariifolia",34.7036,-119.277
"3279","Castilleja linariifolia",34.8036382,-119.2919718
"3280","Castilleja linariifolia",37.6568704,-119.0576988
"3281","Castilleja linariifolia",36.258916,-117.2186394
"3282","Castilleja linariifolia",34.7001,-119.3762
"3283","Castilleja linariifolia",37.78,-119.073
"3284","Castilleja linariifolia",34.2636,-116.9042
"3285","Castilleja linariifolia",34.8019383,-119.2921718
"3286","Castilleja linariifolia",34.688,-119.359
"3287","Castilleja linariifolia",36.2355,-117.0705
"3288","Castilleja linariifolia",34.640942,-119.374672
"3289","Castilleja linariifolia",34.5294,-119.6296
"3290","Castilleja linariifolia",36.9888927,-118.0766678
"3291","Castilleja linariifolia",37.6568704,-119.0576988
"3292","Castilleja linariifolia",34.683441,-119.353672
"3293","Castilleja linariifolia",34.693,-119.329
"3294","Castilleja linariifolia",34.7481,-119.4059
"3295","Castilleja linariifolia",35.3289,-111.7073
"3296","Castilleja linariifolia",34.557,-119.2425
"3297","Castilleja linariifolia",37.6568704,-119.0576988
"3298","Castilleja linariifolia",34.5505531,-118.1741436
"3299","Castilleja linariifolia",35.766727,-118.424536
"3300","Castilleja linariifolia",34.319007,-116.97535
"3301","Castilleja linariifolia",35.2381546,-115.3004832
"3302","Castilleja linariifolia",37.7186,-119.1045
"3303","Castilleja linariifolia",37.2432,-118.1941
"3304","Castilleja linariifolia",37.001,-118.104
"3305","Castilleja linariifolia",35.3289,-111.7073
"3306","Castilleja linariifolia",35.3289,-111.7073
"3307","Castilleja linariifolia",38.35472,-119.1475
"3308","Castilleja linariifolia",43.6356,-110.544
"3309","Castilleja linariifolia",36.162797,-115.72592
"3310","Castilleja linariifolia",38.73248,-106.828504
"3311","Castilleja linariifolia",43.365797,-120.396759
"3312","Castilleja linariifolia",37.642309,-119.031627
"3313","Castilleja linariifolia",43.389971,-120.726185
"3314","Castilleja linariifolia",36.617035,-112.680838
"3315","Castilleja linariifolia",38.801167,-109.205409
"3316","Castilleja linariifolia",38.882277,-106.968595
"3317","Castilleja linariifolia",39.059985,-117.269445
"3318","Castilleja linariifolia",39.098359,-106.548975
"3319","Castilleja linariifolia",35.942655,-110.311909
"3320","Castilleja linariifolia",37.314452,-118.62916
"3321","Castilleja linariifolia",39.067136,-106.131881
"3322","Castilleja linariifolia",35.27194,-115.27611
"3323","Castilleja linariifolia",34.976066,-109.79582
"3324","Castilleja linariifolia",47.165448,-113.405826
"3325","Castilleja linariifolia",37.076934,-112.539197
"3326","Castilleja linariifolia",38.25871,-111.226902
"3327","Castilleja linariifolia",38.277471,-111.196089
"3328","Castilleja linariifolia",37.523317,-111.985839
"3329","Castilleja linariifolia",37.087861,-112.651147
"3330","Castilleja linariifolia",37.196405,-112.657291
"3331","Castilleja linariifolia",35.514603,-115.569139
"3332","Castilleja linariifolia",39.081439,-110.666892
"3333","Castilleja linariifolia",37.801333,-109.796722
"3334","Castilleja linariifolia",38.674793,-119.588754
"3335","Castilleja linariifolia",37.716403,-119.07317
"3336","Castilleja linariifolia",38.3705,-119.1871
"3337","Castilleja linariifolia",38.1598,-119.1384
"3338","Castilleja linariifolia",38.2806,-119.0585
"3339","Castilleja linariifolia",38.3047,-119.5933
"3340","Castilleja linariifolia",38.680756,-119.592984
"3341","Castilleja linariifolia",40.66137,-120.77597
"3342","Castilleja linariifolia",41.727814,-121.517208
"3343","Castilleja linariifolia",37.830793,-119.122416
"3344","Castilleja linariifolia",37.2325,-118.6475
"3345","Castilleja linariifolia",41.727814,-121.517208
"3346","Castilleja linariifolia",38.2806,-119.0585
"3347","Castilleja linariifolia",37.7203,-119.0726
"3348","Castilleja linariifolia",38.162955,-119.148914
"3349","Castilleja linariifolia",40.592404,-120.969303
"3350","Castilleja linariifolia",36.605099,-118.09257
"3351","Castilleja linariifolia",38.368,-119.1301
"3352","Castilleja linariifolia",38.235301,-119.058213
"3353","Castilleja linariifolia",40.780201,-120.173019
"3354","Castilleja linariifolia",34.2863,-116.87565
"3355","Castilleja linariifolia",41.661105,-121.438705
"3356","Castilleja linariifolia",41.71335,-121.517199
"3357","Castilleja linariifolia",40.582807,-106.149432
"3358","Castilleja linariifolia",35.994056,-106.899684
"3359","Castilleja linariifolia",37.80582,-111.411797
"3360","Castilleja linariifolia",37.209409,-107.826781
"3361","Castilleja linariifolia",34.293017,-119.123412
"3362","Castilleja linariifolia",38.128331,-109.752412
"3363","Castilleja linariifolia",41.076944,-105.199722
"3364","Castilleja linariifolia",37.581453,-110.013114
"3365","Castilleja linariifolia",33.7398,-111.336133
"3366","Castilleja linariifolia",37.536805,-118.823227
"3367","Castilleja linariifolia",37.200125,-118.616712
"3368","Castilleja linariifolia",37.202445,-118.61662
"3369","Castilleja linariifolia",38.258976,-109.981011
"3370","Castilleja linariifolia",38.228121,-110.09442
